GDP/breakdown at current prices in US Dollars (all countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,IndicatorName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Guyana,"Agriculture, hunting, forestry, fishing (ISIC A-B)","44,627,556","50,977,184","50,225,273","51,914,223","124,510,518","153,192,429","96,676,159","87,973,993","109,096,489","110,105,523","132,183,315","109,179,785","100,030,691","101,016,139","117,793,488","134,610,268","145,266,442","137,871,888","99,313,108","194,897,386","189,816,715","184,894,497","218,652,351","225,468,859","272,394,745","339,084,308","353,584,509","364,712,785","324,288,111","332,024,947","288,331,336","284,494,061","302,199,945","323,932,808","335,616,815","310,967,990","313,598,255","323,239,431","384,838,518","362,602,622","359,867,669","420,492,142","436,648,641","494,429,816","499,535,296","525,399,516"
Guyana,"Mining, Manufacturing, Utilities (ISIC C-E)","152,387,358","157,696,009","154,985,148","151,258,517","249,941,076","311,067,073","252,622,081","253,030,275","285,332,128","286,167,040","341,266,941","276,390,246","230,767,675","177,225,074","144,515,350","149,620,579","197,650,222","121,194,786","203,357,100","142,757,856","131,128,151","137,684,209","125,285,353","211,367,337","248,312,136","246,655,285","293,554,195","301,040,487","268,082,352","262,017,998","261,263,932","261,285,492","265,612,219","245,608,903","244,088,747","239,167,333","264,542,724","342,229,137","421,113,509","426,504,578","500,636,514","606,168,271","645,323,859","703,059,047","639,725,867","673,849,331"
Guyana,Manufacturing (ISIC D),"73,495,418","80,024,394","80,393,957","81,837,604","147,928,881","188,919,496","144,015,146","133,667,082","152,351,097","158,990,141","178,865,303","190,636,225","159,805,814","142,936,937","99,767,958","110,927,438","130,832,400","77,133,318","127,202,178","65,894,395","59,042,672","44,381,239","48,995,444","53,540,337","57,491,614","69,652,559","75,693,785","83,626,293","76,215,493","76,127,322","68,506,389","69,612,105","75,362,228","73,163,419","75,621,647","89,183,154","100,748,133","113,542,958","141,703,488","135,847,576","133,974,905","145,714,035","151,919,024","176,079,652","168,179,553","178,028,978"
Guyana,Construction (ISIC F),"35,795,676","38,076,377","40,463,985","45,127,070","48,846,611","65,615,390","68,456,154","63,095,186","62,690,477","69,828,642","79,128,300","78,704,552","63,982,353","66,882,121","57,895,856","62,761,759","65,098,993","36,804,178","51,315,908","38,872,382","38,736,450","26,934,809","29,509,542","34,197,097","42,502,190","57,263,424","69,634,079","82,202,993","85,537,686","71,924,760","77,581,733","78,800,922","77,538,237","85,330,655","91,725,599","107,683,382","129,757,237","156,150,971","172,088,929","178,200,672","204,311,876","215,649,964","245,430,940","233,878,465","275,457,249","270,745,763"
Guyana,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)","77,934,727","80,511,756","83,305,439","92,601,843","112,157,846","124,416,552","130,380,830","122,875,235","130,187,153","143,944,479","143,449,999","155,370,888","124,061,262","122,647,778","108,380,704","104,174,153","105,354,202","60,331,608","90,596,076","67,068,085","85,613,785","59,920,067","63,411,957","71,111,033","77,692,176","88,719,362","98,355,617","106,742,417","109,353,739","96,358,026","103,554,757","104,033,744","104,548,464","102,999,860","108,589,778","135,080,052","159,863,303","194,211,166","209,157,643","247,693,749","292,122,298","357,291,735","410,200,211","375,328,209","391,983,691","413,832,881"
Guyana,"Transport, storage and communication (ISIC I)","19,665,240","21,454,644","22,685,657","25,788,367","31,321,428","32,119,595","32,329,054","34,732,386","39,654,311","43,170,185","45,593,847","46,998,762","41,782,293","48,814,268","42,255,595","48,860,800","53,260,364","35,936,629","45,522,367","35,692,815","48,153,602","35,486,135","35,441,388","39,459,876","45,436,074","50,481,985","60,846,297","69,941,690","78,835,034","78,538,443","89,164,664","98,777,930","105,805,980","115,558,794","123,621,922","142,537,220","168,688,645","189,180,793","185,250,885","197,683,062","229,701,833","241,145,980","277,524,722","299,054,257","307,964,430","374,585,956"
Guyana,Other Activities (ISIC J-P),"81,938,163","91,042,520","94,469,843","113,514,296","118,591,113","131,409,979","134,067,075","139,681,416","154,454,895","158,063,470","177,689,894","175,599,966","170,490,481","185,284,786","174,871,146","172,648,468","181,251,873","120,639,208","141,578,590","106,965,436","119,726,024","82,719,537","94,672,828","104,202,471","114,868,740","131,371,596","152,243,221","181,192,978","188,567,696","195,162,752","219,722,070","223,778,520","228,054,168","242,129,644","250,216,375","272,826,265","313,380,153","352,096,416","399,026,485","414,471,018","458,631,997","503,177,733","542,951,819","617,120,698","670,995,387","718,761,310"
Guyana,Total Value Added,"412,348,722","439,758,490","446,135,345","480,204,317","685,368,592","817,821,019","714,531,354","701,388,490","781,415,452","811,279,339","919,312,296","842,244,199","731,114,757","701,870,166","645,712,139","672,676,026","747,882,096","512,778,298","631,683,149","586,253,959","613,174,727","527,639,254","566,973,418","685,806,674","801,206,061","913,575,961","1,028,217,918","1,105,833,349","1,054,664,618","1,036,026,926","1,039,618,492","1,051,170,669","1,083,759,014","1,115,560,664","1,153,859,237","1,208,262,243","1,349,830,316","1,557,107,915","1,771,475,970","1,827,155,700","2,045,272,187","2,343,925,824","2,558,080,192","2,722,870,493","2,785,661,920","2,977,174,757"
Haiti,Final consumption expenditure,"422,322,947","451,355,970","466,408,411","573,402,194","702,974,915","850,828,854","1,102,448,382","1,234,441,104","1,260,785,884","1,409,983,361","1,837,413,970","2,025,590,967","1,932,308,941","2,114,571,805","2,332,857,122","2,546,034,778","2,815,127,884","2,461,355,129","2,575,067,800","2,618,652,000","3,179,097,800","2,839,564,259","2,011,961,605","2,045,210,138","2,296,881,516","2,520,020,715","2,657,096,773","2,965,725,600","3,408,639,462","3,669,696,337","3,421,998,992","3,435,290,586","3,176,221,020","2,862,739,675","3,732,214,111","4,215,849,517","4,936,632,583","5,769,013,218","6,536,991,645","6,461,467,322","8,317,628,790","8,495,138,875","8,344,989,558","8,772,931,017","8,945,288,635","8,330,876,926"
Haiti,Household consumption expenditure (including Non-profit institutions serving households),"378,803,590","401,310,594","419,153,166","518,588,014","645,867,088","768,702,130","1,002,367,847","1,124,379,920","1,132,461,759","1,263,157,279","1,636,064,026","1,788,918,461","1,696,414,010","1,874,267,636","2,059,376,357","2,242,468,084","2,517,539,394","2,216,656,213","2,320,403,400","2,356,297,400","2,917,725,600","2,576,517,829","1,828,287,128","1,941,686,567","2,197,547,473","2,300,518,099","2,457,235,999","2,690,531,568","3,152,398,771","3,390,697,622","3,192,873,958","3,189,108,610","2,925,553,367","2,657,224,778","3,496,629,096","3,868,279,517","4,623,716,749","5,467,223,876","6,049,464,820","5,950,397,303","7,774,807,613","7,943,984,656","7,674,835,061","8,052,153,962","8,152,098,015","7,516,063,589"
Haiti,General government final consumption expenditure,"43,519,357","50,045,376","47,255,245","54,814,179","57,107,827","82,126,724","100,080,535","110,061,184","128,324,125","146,826,081","201,349,944","236,672,507","235,894,932","240,304,169","273,480,765","303,566,694","297,588,490","244,698,915","254,664,400","262,354,600","261,372,200","263,046,430","183,674,477","103,523,572","99,334,043","219,502,616","199,860,775","275,194,032","256,240,690","278,998,714","229,125,035","246,181,976","250,667,653","205,514,898","235,585,015","347,570,000","312,915,834","301,789,343","487,526,825","511,070,019","542,821,177","551,154,220","670,154,497","720,777,055","793,190,620","814,813,337"
Haiti,Gross capital formation,"51,395,675","59,089,638","65,860,084","94,174,111","128,642,960","166,189,608","208,660,286","230,203,383","263,749,063","288,677,504","381,005,064","385,313,684","378,542,996","409,626,608","443,480,047","514,880,026","498,568,824","475,486,934","461,637,800","515,231,000","616,783,000","731,009,640","466,822,037","249,941,587","216,774,136","703,398,979","835,758,018","795,393,677","977,089,866","1,132,501,694","1,001,763,446","907,033,625","805,798,651","868,251,465","1,000,885,655","1,139,027,233","1,431,925,861","1,820,114,528","1,848,260,067","1,787,652,317","1,704,257,062","2,081,888,574","2,310,503,936","2,521,375,568","2,679,694,161","2,705,771,418"
Haiti,Gross fixed capital formation (including Acquisitions less disposals of valuables),"51,395,675","59,089,638","65,860,084","94,174,111","128,642,960","166,189,608","208,660,286","230,203,383","263,749,063","288,677,504","381,005,064","385,313,684","378,542,996","409,626,608","443,480,047","514,880,026","498,568,824","475,486,934","461,637,800","515,231,000","616,783,000","731,009,640","466,822,037","249,941,587","216,774,136","703,398,979","835,758,018","795,393,677","977,089,866","1,132,501,694","1,001,763,446","907,033,625","805,798,651","868,251,465","1,000,885,655","1,139,027,233","1,431,925,861","1,820,114,528","1,848,260,067","1,787,652,317","1,704,257,062","2,081,888,574","2,310,503,936","2,521,375,568","2,679,694,161","2,705,771,418"
Haiti,Exports of goods and services,"43,752,492","61,856,971","67,221,013","86,499,179","110,973,661","131,425,109","175,345,235","209,374,951","250,612,931","255,139,051","360,077,977","325,880,628","358,569,271","385,893,624","435,513,308","455,294,128","392,263,718","479,433,434","426,125,800","356,133,600","368,773,800","308,873,802","159,881,789","195,963,034","136,421,210","246,170,857","336,511,020","339,000,210","372,007,814","500,796,213","465,219,171","433,663,427","389,839,712","449,220,114","527,429,663","583,259,474","706,855,939","801,461,329","815,135,851","1,021,515,610","1,029,112,455","1,304,153,992","1,322,201,819","1,531,057,031","1,603,857,720","1,687,419,241"
Haiti,Imports of goods and services,"77,316,608","96,025,875","110,451,890","139,981,381","195,658,193","243,896,706","322,340,378","418,140,840","489,371,301","518,900,385","744,313,237","822,756,909","718,165,346","762,120,852","819,601,129","859,499,204","731,464,704","849,130,213","848,904,800","753,772,600","1,068,364,600","883,684,740","527,170,039","684,756,327","525,140,027","774,025,904","858,450,432","857,427,482","1,000,247,609","1,214,302,843","1,224,477,264","1,267,874,016","1,157,280,022","1,352,876,695","1,600,045,543","1,783,846,393","2,196,789,373","2,419,304,738","2,792,680,279","2,768,316,041","4,343,223,427","4,407,516,344","4,157,357,611","4,438,279,954","4,567,411,697","4,222,896,663"
Haiti,Gross Domestic Product (GDP),"439,235,188","481,142,893","493,342,053","619,066,986","749,829,014","903,668,048","1,165,723,824","1,255,904,962","1,291,977,417","1,433,084,374","1,835,186,153","1,878,154,812","1,955,074,018","2,153,207,282","2,408,632,093","2,664,852,619","2,967,489,907","2,597,747,243","2,613,926,800","2,736,243,800","3,096,289,800","2,995,762,961","2,111,495,494","1,806,358,432","2,124,936,835","2,695,540,557","2,970,915,379","3,242,691,825","3,757,489,592","4,088,691,460","3,664,504,346","3,508,113,621","3,214,579,360","2,826,697,267","3,660,483,886","4,154,289,832","4,878,625,009","5,971,284,338","6,407,707,284","6,502,319,208","6,707,774,880","7,473,665,098","7,820,337,702","8,387,083,662","8,661,428,819","8,501,170,922"
Haiti,"Agriculture, hunting, forestry, fishing (ISIC A-B)","193,503,730","205,244,651","207,866,544","254,717,717","298,771,691","369,672,248","444,274,722","447,928,060","447,491,206","491,121,266","591,143,343","614,123,369","635,038,017","666,915,072","769,945,301","852,063,247","976,494,216","870,557,345","813,209,600","837,099,000","920,736,000","895,700,483","720,449,005","557,207,409","720,952,926","634,945,289","579,193,307","674,962,683","795,180,011","922,455,067","829,689,555","809,917,583","716,257,658","629,066,568","803,813,712","919,272,531","1,070,684,647","1,297,275,535","1,277,049,387","1,327,544,660","1,448,285,192","1,512,489,554","1,518,461,224","1,630,065,735","1,613,709,803","1,503,999,714"
Haiti,"Mining, Manufacturing, Utilities (ISIC C-E)","67,896,046","80,324,805","85,110,711","103,749,680","133,016,075","142,027,275","204,498,992","235,197,781","243,832,490","274,187,795","370,536,744","343,750,044","368,845,068","398,190,033","420,833,767","460,249,982","506,373,647","433,215,740","401,515,200","447,878,800","504,430,800","387,202,431","266,726,067","261,940,807","307,635,372","557,334,257","457,301,535","391,243,027","401,879,814","451,229,359","384,540,465","365,940,339","341,538,760","300,828,732","396,026,355","450,596,378","522,427,777","625,655,643","663,564,537","689,031,222","647,916,435","810,545,047","861,190,037","905,029,128","933,290,324","940,511,889"
Haiti,Manufacturing (ISIC D),"57,189,362","67,429,853","73,517,104","87,574,533","113,372,351","123,967,292","176,118,457","205,051,512","215,376,067","244,841,358","335,198,518","309,411,185","325,130,097","378,174,064","397,084,683","433,084,262","475,967,839","403,818,958","355,950,800","395,418,600","424,681,800","343,058,970","240,448,801","238,242,152","286,280,120","517,378,423","420,612,630","349,492,930","361,513,569","411,429,541","351,968,368","340,844,722","318,216,578","279,925,346","366,351,204","415,103,649","487,770,734","585,086,514","621,989,891","639,666,998","592,391,144","736,585,200","802,150,678","843,167,752","869,408,425","877,740,929"
Haiti,Construction (ISIC F),"11,490,100","13,566,564","15,958,258","25,161,340","36,855,368","45,707,365","59,943,933","66,549,312","70,862,074","80,558,849","98,809,798","107,715,576","105,384,305","121,799,304","138,219,668","171,353,001","180,095,939","162,455,903","175,681,800","173,777,000","210,368,000","391,331,584","217,592,484","172,653,539","164,690,226","261,965,444","580,165,083","647,002,612","907,747,679","904,086,193","745,807,973","726,098,209","673,369,162","601,076,679","785,251,823","901,257,109","1,064,743,066","1,293,675,939","1,448,710,681","1,476,077,666","1,677,305,623","1,931,580,732","2,072,356,040","2,330,115,390","2,525,594,901","2,493,940,485"
Haiti,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)","71,682,556","81,533,706","81,564,431","104,729,992","125,345,668","151,614,674","206,620,901","223,821,831","232,952,093","260,089,997","342,403,399","338,328,119","349,719,768","399,041,777","429,858,419","477,489,765","533,271,093","465,191,188","520,660,600","521,620,800","688,604,000","561,771,192","390,592,042","379,994,697","417,729,654","460,625,734","524,692,395","630,496,022","654,179,116","706,481,375","670,400,003","650,842,525","615,260,690","542,293,603","681,473,102","770,075,773","911,083,606","1,144,724,764","1,286,983,276","1,281,662,905","1,287,523,981","1,421,353,732","1,518,145,043","1,638,055,615","1,715,458,668","1,714,216,729"
Haiti,"Transport, storage and communication (ISIC I)","7,703,590","8,999,602","9,956,862","11,436,973","13,844,149","17,837,020","23,341,000","31,283,865","29,014,392","35,100,641","33,965,868","37,230,552","37,860,287","45,142,400","43,698,314","44,405,503","51,455,983","51,057,569","113,960,200","137,180,400","141,686,200","151,419,583","111,380,343","100,907,857","145,070,346","196,328,018","189,843,483","185,706,566","322,258,345","364,496,900","356,054,399","352,279,282","322,778,399","287,253,682","388,537,028","447,020,891","536,326,788","686,509,998","776,277,569","783,934,475","830,735,209","994,635,503","998,618,223","1,064,515,295","1,108,683,815","1,076,960,562"
